Date,Max_temp
2022-07-15,28.2
2022-07-16,32.9
2022-07-17,36.0
2022-07-18,28.6
2022-07-19,30.4
2022-07-20,34.5
2022-07-21,34.6
2022-07-22,32.9
2022-07-23,32.9
2022-07-24,27.9
2022-07-25,31.1
2022-07-26,34.4
2022-07-27,29.6
2022-07-28,34.7
2022-07-29,36.4
2022-07-30,34.8
2022-07-31,34.9
2022-08-01,37.4
2022-08-02,34.8
2022-08-03,36.8
2022-08-04,35.8
2022-08-05,36.4
2022-08-06,35.6
2022-08-07,34.7
2022-08-08,32.9
2022-08-09,29.7
2022-08-10,30.3
2022-08-11,32.8
2022-08-12,34.5
2022-08-13,34.8
2022-08-14,33.0
2022-08-15,31.2
2022-08-16,28.2
2022-08-17,34.7
2022-08-18,36.4
2022-08-19,34.8
2022-08-20,34.6
2022-08-21,34.8
2022-08-22,34.9
2022-08-23,33.7
2022-08-24,34.8
2022-08-25,36.9
2022-08-26,36.8
2022-08-27,36.4
2022-08-28,34.9
2022-08-29,37.0
2022-08-30,34.4
2022-08-31,36.3
2022-09-01,37.0
2022-09-02,35.1
2022-09-03,36.8
2022-09-04,38.9
2022-09-05,35.3
2022-09-06,36.3
2022-09-07,37.3
2022-09-08,34.8
2022-09-09,34.6
2022-09-10,34.3
2022-09-11,32.7
2022-09-12,28.2
2022-09-13,34.5
2022-09-14,34.7
2022-09-15,34.4
2022-09-16,34.1
2022-09-17,33.0
2022-09-18,34.8
2022-09-19,35.0
2022-09-20,34.6
2022-09-21,33.8
2022-09-22,32.3
2022-09-23,33.7
2022-09-24,33.7
2022-09-25,36.3
2022-09-26,37.1
2022-09-27,37.4
2022-09-28,34.1
2022-09-29,34.7
2022-09-30,33.8
2022-10-01,36.8
2022-10-02,36.8
2022-10-03,37.0
2022-10-04,37.0
2022-10-05,35.3
2022-10-06,36.0
2022-10-07,32.3
2022-10-08,32.9
2022-10-09,36.5
2022-10-10,34.6
2022-10-11,33.4
2022-10-12,34.8
2022-10-13,34.9
2022-10-14,35.0
2022-10-15,35.0
2022-10-16,34.3
2022-10-17,33.7
2022-10-18,34.8
2022-10-19,36.3
2022-10-20,35.4
2022-10-21,36.4
2022-10-22,34.6
2022-10-23,34.5
2022-10-24,34.6
2022-10-25,34.2
2022-10-26,34.9
2022-10-27,34.9
2022-10-28,34.9
2022-10-29,34.9
2022-10-30,34.6
2022-10-31,34.6
2022-11-01,32.5
2022-11-02,32.2
2022-11-03,32.8
2022-11-04,32.5
2022-11-05,34.6
2022-11-06,34.2
2022-11-07,34.6
2022-11-08,34.0
2022-11-09,32.4
2022-11-10,34.6
2022-11-11,33.9
2022-11-12,30.5
2022-11-13,32.2
2022-11-14,32.2
2022-11-15,30.6
2022-11-16,31.7
2022-11-17,34.0
2022-11-18,33.7
2022-11-19,33.8
2022-11-20,30.1
2022-11-21,28.0
2022-11-22,32.3
2022-11-23,34.0
2022-11-24,32.1
2022-11-25,34.1
2022-11-26,32.9
2022-11-27,34.0
2022-11-28,32.8
2022-11-29,33.7
2022-11-30,34.3
2022-12-01,34.3
2022-12-02,34.4
2022-12-03,34.6
2022-12-04,34.8
2022-12-05,34.7
2022-12-06,34.4
2022-12-07,34.3
2022-12-08,33.0
2022-12-09,30.6
2022-12-10,33.0
2022-12-11,30.7
2022-12-12,32.9
2022-12-13,33.0
2022-12-14,33.7
2022-12-15,35.0
2022-12-16,36.5
2022-12-17,34.5
2022-12-18,34.7
2022-12-19,34.3
2022-12-20,33.7
2022-12-21,34.2
2022-12-22,35.2
2022-12-23,34.6
2022-12-24,36.3
2022-12-25,36.4
2022-12-26,34.9
2022-12-27,33.7
2022-12-28,36.4
2022-12-29,36.8
2022-12-30,35.6
2022-12-31,36.6
